wavelength, amplitude
684.839, 1655.99
685.16, 1702.12
685.481, 1584.49
685.802, 1446.09
686.122, 1395.35
686.443, 1367.67
686.763, 1293.86
687.084, 1277.71
687.405, 1222.35
687.725, 1238.5
688.045, 1146.23
688.366, 1053.97
688.686, 1100.1
689.006, 980.16
689.326, 1044.74
689.646, 1109.33
689.967, 1035.52
690.287, 1044.74
690.607, 1012.45
690.926, 906.35
691.246, 1026.29
691.566, 1063.2
691.886, 1095.49
692.206, 1014.76
692.525, 952.48
692.845, 970.93
693.165, 1058.58
693.484, 927.11
693.804, 1102.41
694.123, 1021.68
694.442, 947.87
694.762, 1042.44
695.081, 966.32
695.4, 1040.13
695.719, 1088.57
696.038, 987.08
696.357, 1051.66
696.677, 1023.98
696.995, 1088.57
697.314, 1134.7
697.633, 1157.77
697.952, 1143.93
698.271, 1070.12
698.59, 991.69
698.908, 954.79
699.227, 1053.97
699.545, 1060.89
699.864, 1111.64
700.182, 1113.94
700.501, 1132.39
700.819, 1141.62
701.137, 1060.89
701.456, 1118.55
701.774, 1185.45
702.092, 1134.7
702.41, 1180.83
702.728, 1245.42
703.046, 1224.66
703.364, 1243.11
703.682, 1199.29
704, 1208.51
704.318, 1208.51
704.635, 1185.45
704.953, 1116.25
705.271, 1208.51
705.588, 1153.15
705.906, 1120.86
706.223, 1072.42
706.541, 1093.18
706.858, 1051.66
707.176, 1047.05
707.493, 957.09
707.81, 970.93
708.127, 883.28
708.444, 908.65
708.761, 915.57
709.078, 876.36
709.395, 869.44
709.712, 853.3
710.029, 864.83
710.346, 846.38
710.663, 821
710.98, 809.47
711.296, 791.02
711.613, 825.62
711.929, 654.93
712.246, 774.87
712.562, 807.16
712.879, 816.39
713.195, 767.95
713.512, 797.94
713.828, 770.26
714.144, 735.66
714.46, 841.76
714.776, 823.31
715.092, 814.08
715.408, 814.08
715.724, 774.87
716.04, 754.11
716.356, 726.43
716.672, 864.83
716.988, 837.15
717.303, 862.52
717.619, 834.84
717.935, 885.59
718.25, 922.49
718.566, 853.3
718.881, 855.6
719.196, 864.83
719.512, 922.49
719.827, 908.65
720.142, 943.25
720.457, 1033.21
720.773, 894.82
721.088, 1000.92
721.403, 1040.13
721.718, 1132.39
722.033, 1176.22
722.348, 1226.96
722.662, 1330.76
722.977, 1480.69
723.292, 1480.69
723.607, 1556.81
723.921, 1632.93
724.236, 1690.59
724.55, 1662.91
724.865, 1741.34
725.179, 1794.39
725.493, 1706.74
725.808, 1473.77
726.122, 1399.96
726.436, 1323.84
726.75, 1367.67
727.064, 1323.84
727.379, 1245.42
727.693, 1194.67
728.006, 1150.85
728.32, 1243.11
728.634, 1160.07
728.948, 1107.02
729.262, 1077.04
729.575, 1074.73
729.889, 1070.12
730.203, 1056.28
730.516, 945.56
730.83, 991.69
731.143, 892.51
731.456, 936.33
731.77, 910.96
732.083, 947.87
732.396, 887.9
732.709, 876.36
733.023, 897.12
733.336, 917.88
733.649, 899.43
733.962, 998.61
734.275, 945.56
734.587, 892.51
734.9, 915.57
735.213, 910.96
735.526, 915.57
735.838, 920.19
736.151, 913.27
736.463, 943.25
736.776, 959.4
737.088, 943.25
737.401, 894.82
737.713, 908.65
738.025, 980.16
738.338, 904.04
738.65, 952.48
738.962, 876.36
739.274, 864.83
739.586, 883.28
739.898, 908.65
740.21, 855.6
740.522, 844.07
740.834, 784.1
741.145, 876.36
741.457, 804.86
741.769, 784.1
742.08, 777.18
742.392, 807.16
742.703, 761.03
743.015, 809.47
743.326, 701.06
743.638, 781.79
743.949, 731.05
744.26, 740.27
744.571, 761.03
744.882, 737.97
745.194, 765.65
745.505, 800.24
745.816, 694.14
746.127, 763.34
746.437, 797.94
746.748, 825.62
747.059, 747.19
747.37, 823.31
747.68, 797.94
747.991, 791.02
748.302, 827.92
748.612, 793.32
748.923, 777.18
749.233, 717.21
749.543, 724.13
749.854, 705.67
750.164, 650.32
750.474, 721.82
750.784, 705.67
751.094, 712.59
751.404, 648.01
751.714, 684.91
752.024, 638.78
752.334, 675.69
752.644, 675.69
752.954, 661.85
753.263, 666.46
753.573, 689.53
753.883, 689.53
754.192, 606.49
754.502, 654.93
754.811, 707.98
755.121, 696.45
755.43, 668.77
755.739, 613.41
756.049, 673.38
756.358, 714.9
756.667, 744.89
756.976, 777.18
757.285, 781.79
757.594, 765.65
757.903, 763.34
758.212, 774.87
758.521, 781.79
758.829, 821
759.138, 848.68
759.447, 811.78
759.755, 788.71
760.064, 839.46
760.373, 834.84
760.681, 848.68
760.989, 797.94
761.298, 837.15
761.606, 885.59
761.914, 814.08
762.222, 825.62
762.531, 804.86
762.839, 751.81
763.147, 747.19
763.455, 804.86
763.763, 694.14
764.071, 666.46
764.378, 707.98
764.686, 724.13
764.994, 707.98
765.301, 735.66
765.609, 597.26
765.917, 664.16
766.224, 606.49
766.532, 641.09
766.839, 664.16
767.146, 604.18
767.454, 622.64
767.761, 678
768.068, 694.14
768.375, 608.8
768.682, 652.62
768.989, 629.56
769.296, 638.78
769.603, 624.94
769.91, 631.86
770.217, 562.67
770.524, 588.04
770.83, 629.56
771.137, 659.54
771.444, 597.26
771.75, 539.6
772.057, 571.89
772.363, 537.29
772.67, 560.36
772.976, 553.44
773.282, 546.52
773.588, 525.76
773.895, 564.97
774.201, 590.34
774.507, 558.05
774.813, 588.04
775.119, 585.73
775.425, 537.29
775.731, 553.44
776.036, 555.75
776.342, 544.21
776.648, 477.32
776.953, 592.65
777.259, 553.44
777.565, 597.26
777.87, 641.09
778.175, 747.19
778.481, 791.02
778.786, 788.71
779.091, 668.77
779.397, 601.88
779.702, 507.31
780.007, 442.72
780.312, 486.55
780.617, 481.93
780.922, 481.93
781.227, 484.24
781.532, 465.79
781.836, 558.05
782.141, 514.23
782.446, 514.23
782.751, 468.09
783.055, 472.71
783.36, 514.23
783.664, 479.63
783.968, 553.44
784.273, 553.44
784.577, 634.17
784.881, 571.89
785.186, 599.57
785.49, 562.67
785.794, 641.09
786.098, 641.09
786.402, 668.77
786.706, 733.35
787.01, 724.13
787.313, 694.14
787.617, 657.24
787.921, 740.27
788.225, 707.98
788.528, 717.21
788.832, 712.59
789.135, 786.41
789.439, 749.5
789.742, 751.81
790.045, 793.32
790.349, 735.66
790.652, 740.27
790.955, 818.7
791.258, 735.66
791.561, 756.42
791.864, 811.78
792.167, 800.24
792.47, 687.22
792.773, 705.67
793.076, 696.45
793.379, 719.51
793.681, 701.06
793.984, 661.85
794.287, 661.85
794.589, 661.85
794.892, 678
795.194, 631.86
795.496, 719.51
795.799, 714.9
796.101, 668.77
796.403, 643.4
796.705, 749.5
797.007, 585.73
797.309, 624.94
797.611, 643.4
797.913, 682.61
798.215, 620.33
798.517, 680.3
798.819, 664.16
799.121, 613.41
799.422, 659.54
799.724, 666.46
800.025, 576.5
800.327, 567.28
800.628, 463.48
800.93, 505
801.231, 541.91
801.532, 537.29
801.834, 518.84
802.135, 468.09
802.436, 442.72
802.737, 461.17
803.038, 532.68
803.339, 514.23
803.64, 488.85
803.941, 516.53
804.242, 511.92
804.542, 465.79
804.843, 493.47
805.144, 424.27
805.444, 608.8
805.745, 486.55
806.045, 472.71
806.346, 481.93
806.646, 424.27
806.946, 470.4
807.247, 461.17
807.547, 500.39
807.847, 491.16
808.147, 470.4
808.447, 465.79
808.747, 516.53
809.047, 472.71
809.347, 500.39
809.647, 415.04
809.946, 440.42
810.246, 498.08
810.546, 495.77
810.845, 481.93
811.145, 438.11
811.444, 484.24
811.744, 410.43
812.043, 438.11
812.343, 408.12
812.642, 463.48
812.941, 445.03
813.24, 449.64
813.539, 417.35
813.838, 518.84
814.137, 417.35
814.436, 481.93
814.735, 461.17
815.034, 468.09
815.333, 445.03
815.632, 408.12
815.93, 403.51
816.229, 442.72
816.527, 484.24
816.826, 454.26
817.124, 394.28
817.423, 401.2
817.721, 456.56
818.019, 380.44
818.318, 385.06
818.616, 470.4
818.914, 394.28
819.212, 486.55
819.51, 431.19
819.808, 428.88
820.106, 470.4
820.404, 405.82
820.702, 401.2
820.999, 488.85
821.297, 445.03
821.595, 419.66
821.892, 479.63
822.19, 463.48
822.487, 368.91
822.785, 389.67
823.082, 458.87
823.379, 438.11
823.677, 421.96
823.974, 451.95
824.271, 440.42
824.568, 438.11
824.865, 491.16
825.162, 355.07
825.459, 484.24
825.756, 488.85
826.053, 385.06
826.349, 509.61
826.646, 431.19
826.943, 468.09
827.239, 516.53
827.536, 479.63
827.832, 454.26
828.129, 405.82
828.425, 571.89
828.721, 424.27
829.018, 438.11
829.314, 454.26
829.61, 511.92
829.906, 511.92
830.202, 428.88
830.498, 458.87
830.794, 454.26
831.09, 509.61
831.386, 481.93
831.681, 417.35
831.977, 516.53
832.273, 435.8
832.568, 481.93
832.864, 440.42
833.159, 412.74
833.455, 442.72
833.75, 435.8
834.045, 431.19
834.341, 493.47
834.636, 442.72
834.931, 415.04
835.226, 445.03
835.521, 447.34
835.816, 472.71
836.111, 391.98
836.406, 433.5
836.701, 477.32
836.996, 417.35
837.29, 431.19
837.585, 421.96
837.88, 419.66
838.174, 405.82
838.469, 445.03
838.763, 415.04
839.057, 470.4
839.352, 412.74
839.646, 410.43
839.94, 417.35
840.234, 447.34
840.528, 405.82
840.822, 364.3
841.116, 417.35
841.41, 440.42
841.704, 431.19
841.998, 345.85
842.292, 445.03
842.586, 385.06
842.879, 475.01
843.173, 373.52
843.466, 357.38
843.76, 421.96
844.053, 461.17
844.347, 366.6
844.64, 394.28
844.933, 456.56
845.226, 419.66
845.52, 368.91
845.813, 410.43
846.106, 456.56
846.399, 435.8
846.692, 518.84
846.984, 465.79
847.277, 366.6
847.57, 357.38
847.863, 403.51
848.155, 445.03
848.448, 403.51
848.74, 428.88
849.033, 359.68
849.325, 387.36
849.618, 431.19
849.91, 442.72
850.202, 315.86
850.495, 382.75
850.787, 415.04
851.079, 433.5
851.371, 410.43
851.663, 380.44
851.955, 394.28
852.247, 396.59
852.538, 488.85
852.83, 371.22
853.122, 421.96
853.413, 387.36
853.705, 373.52
853.997, 355.07
854.288, 361.99
854.579, 373.52
854.871, 405.82
855.162, 417.35
855.453, 408.12
855.745, 348.15
856.036, 361.99
856.327, 405.82
856.618, 380.44
856.909, 361.99
857.2, 405.82
857.491, 361.99
857.781, 387.36
858.072, 380.44
858.363, 385.06
858.653, 355.07
858.944, 352.76
859.234, 382.75
859.525, 302.02
859.815, 405.82
860.106, 394.28
860.396, 417.35
860.686, 389.67
860.976, 359.68
861.267, 391.98
861.557, 350.46
861.847, 385.06
862.137, 338.93
862.426, 332.01
862.716, 380.44
863.006, 327.39
863.296, 405.82
863.585, 332.01
863.875, 378.14
864.165, 389.67
864.454, 361.99
864.744, 318.17
865.033, 355.07
865.322, 378.14
865.612, 380.44
865.901, 343.54
866.19, 343.54
866.479, 426.58
866.768, 391.98
867.057, 371.22
867.346, 412.74
867.635, 357.38
867.924, 398.9
868.213, 394.28
868.501, 306.63
868.79, 332.01
869.079, 373.52
869.367, 352.76
869.656, 433.5
869.944, 371.22
870.232, 327.39
870.521, 371.22
870.809, 398.9
871.097, 401.2
871.385, 338.93
871.673, 417.35
871.961, 366.6
872.249, 366.6
872.537, 366.6
